subject,run,file,snr50_db,snr60_db
41,14,/root/Proyecto/EEG_Clasificador/data/raw/S041/S041R14.edf,-0.3887213904709743,2.479829787496704
42,3,/root/Proyecto/EEG_Clasificador/data/raw/S042/S042R03.edf,-0.07500529446021396,17.719129462081046
42,4,/root/Proyecto/EEG_Clasificador/data/raw/S042/S042R04.edf,-0.047243572621039495,17.452085403322158
42,5,/root/Proyecto/EEG_Clasificador/data/raw/S042/S042R05.edf,-0.1854708488299181,18.766450132233462
42,6,/root/Proyecto/EEG_Clasificador/data/raw/S042/S042R06.edf,-0.10143851388610181,18.115842513471815
42,7,/root/Proyecto/EEG_Clasificador/data/raw/S042/S042R07.edf,0.14734733755242643,18.584815160677543
42,8,/root/Proyecto/EEG_Clasificador/data/raw/S042/S042R08.edf,0.1874767377005757,17.893132211526574
42,9,/root/Proyecto/EEG_Clasificador/data/raw/S042/S042R09.edf,0.1717569583756124,17.729235134973354
42,10,/root/Proyecto/EEG_Clasificador/data/raw/S042/S042R10.edf,-0.3875996462014009,17.445317462754605
42,11,/root/Proyecto/EEG_Clasificador/data/raw/S042/S042R11.edf,0.06845374410345549,16.993409068240357
42,12,/root/Proyecto/EEG_Clasificador/data/raw/S042/S042R12.edf,-0.1023030417879968,17.76706061106028
42,13,/root/Proyecto/EEG_Clasificador/data/raw/S042/S042R13.edf,-0.17557945117845702,17.173047929560298
42,14,/root/Proyecto/EEG_Clasificador/data/raw/S042/S042R14.edf,0.20061971780355725,15.088151738884697
43,3,/root/Proyecto/EEG_Clasificador/data/raw/S043/S043R03.edf,0.35974974042863817,8.05816876696406
43,4,/root/Proyecto/EEG_Clasificador/data/raw/S043/S043R04.edf,-0.27170169853367226,9.462811953290881
43,5,/root/Proyecto/EEG_Clasificador/data/raw/S043/S043R05.edf,-0.052158285324692966,1.7003158584536513
43,6,/root/Proyecto/EEG_Clasificador/data/raw/S043/S043R06.edf,0.015434015879084863,8.776617340441296
43,7,/root/Proyecto/EEG_Clasificador/data/raw/S043/S043R07.edf,0.18951484617385722,4.388193736113618
43,8,/root/Proyecto/EEG_Clasificador/data/raw/S043/S043R08.edf,0.4543216132098836,4.694666119054899
43,9,/root/Proyecto/EEG_Clasificador/data/raw/S043/S043R09.edf,0.1728702450288453,5.4063983369008275
43,10,/root/Proyecto/EEG_Clasificador/data/raw/S043/S043R10.edf,-0.3369078627300501,4.398514924787869
43,11,/root/Proyecto/EEG_Clasificador/data/raw/S043/S043R11.edf,-0.1999906018464179,3.7182063077812955
43,12,/root/Proyecto/EEG_Clasificador/data/raw/S043/S043R12.edf,-0.4465058698979453,3.48178654247598
43,13,/root/Proyecto/EEG_Clasificador/data/raw/S043/S043R13.edf,0.6573269088365424,1.575933922710839
43,14,/root/Proyecto/EEG_Clasificador/data/raw/S043/S043R14.edf,0.10249651036547229,3.807767169648319
44,3,/root/Proyecto/EEG_Clasificador/data/raw/S044/S044R03.edf,0.5094332451312926,10.10377290696147
44,4,/root/Proyecto/EEG_Clasificador/data/raw/S044/S044R04.edf,0.29488588919961517,10.453949457188315
44,5,/root/Proyecto/EEG_Clasificador/data/raw/S044/S044R05.edf,-0.04787556259595996,9.974557955682066
44,6,/root/Proyecto/EEG_Clasificador/data/raw/S044/S044R06.edf,-0.6814407768236026,11.686736982367966
44,7,/root/Proyecto/EEG_Clasificador/data/raw/S044/S044R07.edf,-0.5513494516900334,10.910091550148307
44,8,/root/Proyecto/EEG_Clasificador/data/raw/S044/S044R08.edf,0.01082280464465352,12.705319506323129
44,9,/root/Proyecto/EEG_Clasificador/data/raw/S044/S044R09.edf,0.3035162714513979,3.920122347226017
44,10,/root/Proyecto/EEG_Clasificador/data/raw/S044/S044R10.edf,0.22862148907761448,9.141475993142866
44,11,/root/Proyecto/EEG_Clasificador/data/raw/S044/S044R11.edf,0.25658603726954154,7.848810082979545
44,12,/root/Proyecto/EEG_Clasificador/data/raw/S044/S044R12.edf,0.1906711375711795,8.731663423792757
44,13,/root/Proyecto/EEG_Clasificador/data/raw/S044/S044R13.edf,0.09661871180251276,11.421804789895813
44,14,/root/Proyecto/EEG_Clasificador/data/raw/S044/S044R14.edf,-0.673087448085397,5.561865210091632
45,3,/root/Proyecto/EEG_Clasificador/data/raw/S045/S045R03.edf,-0.22252967188566164,1.8392326689238385
45,4,/root/Proyecto/EEG_Clasificador/data/raw/S045/S045R04.edf,-0.1738187427284531,1.8113330809960069
45,5,/root/Proyecto/EEG_Clasificador/data/raw/S045/S045R05.edf,0.0315058408366771,0.7051100372340586
45,6,/root/Proyecto/EEG_Clasificador/data/raw/S045/S045R06.edf,0.2430654416308164,0.81936632923455
45,7,/root/Proyecto/EEG_Clasificador/data/raw/S045/S045R07.edf,-0.1547086097925902,1.377704348744711
45,8,/root/Proyecto/EEG_Clasificador/data/raw/S045/S045R08.edf,-0.02946325451652305,0.8700605010419735
45,9,/root/Proyecto/EEG_Clasificador/data/raw/S045/S045R09.edf,0.4903940598185047,0.8197101618569774
45,10,/root/Proyecto/EEG_Clasificador/data/raw/S045/S045R10.edf,0.003871469903719464,0.3952534870966842
45,11,/root/Proyecto/EEG_Clasificador/data/raw/S045/S045R11.edf,0.41006920504010325,2.2410084739865592
45,12,/root/Proyecto/EEG_Clasificador/data/raw/S045/S045R12.edf,0.34721569825574833,1.993484343410576
45,13,/root/Proyecto/EEG_Clasificador/data/raw/S045/S045R13.edf,0.048140297684128204,2.3021416916858763
45,14,/root/Proyecto/EEG_Clasificador/data/raw/S045/S045R14.edf,-0.19041821462730796,1.0249748908216034
46,3,/root/Proyecto/EEG_Clasificador/data/raw/S046/S046R03.edf,0.18001719226320223,10.440798124248843
46,4,/root/Proyecto/EEG_Clasificador/data/raw/S046/S046R04.edf,0.7491915721555915,8.365874214282934
46,5,/root/Proyecto/EEG_Clasificador/data/raw/S046/S046R05.edf,0.581724081623385,6.930725932443776
46,6,/root/Proyecto/EEG_Clasificador/data/raw/S046/S046R06.edf,-0.1857839825352985,7.011231194432957
46,7,/root/Proyecto/EEG_Clasificador/data/raw/S046/S046R07.edf,0.4911875754231101,7.198982741936039
46,8,/root/Proyecto/EEG_Clasificador/data/raw/S046/S046R08.edf,0.24262520509485275,11.684655355508484
46,9,/root/Proyecto/EEG_Clasificador/data/raw/S046/S046R09.edf,1.6369032962248675,9.00230889026303
46,10,/root/Proyecto/EEG_Clasificador/data/raw/S046/S046R10.edf,-0.10453195160833106,8.77471324445658
46,11,/root/Proyecto/EEG_Clasificador/data/raw/S046/S046R11.edf,-0.28360390479143466,7.199483571450082
46,12,/root/Proyecto/EEG_Clasificador/data/raw/S046/S046R12.edf,-0.27359893377969374,7.451904150446583
46,13,/root/Proyecto/EEG_Clasificador/data/raw/S046/S046R13.edf,0.5665701179498113,10.843302600602751
46,14,/root/Proyecto/EEG_Clasificador/data/raw/S046/S046R14.edf,-0.5607537621128875,10.291132448858713
47,3,/root/Proyecto/EEG_Clasificador/data/raw/S047/S047R03.edf,-0.027981893356715904,12.596347400119834
47,4,/root/Proyecto/EEG_Clasificador/data/raw/S047/S047R04.edf,-0.3560856770002029,14.721345732902908
47,5,/root/Proyecto/EEG_Clasificador/data/raw/S047/S047R05.edf,-0.2819398182484537,14.325948957777076
47,6,/root/Proyecto/EEG_Clasificador/data/raw/S047/S047R06.edf,0.20411018566431793,13.200705472231498
47,7,/root/Proyecto/EEG_Clasificador/data/raw/S047/S047R07.edf,0.5987652805803677,14.665799439012677
47,8,/root/Proyecto/EEG_Clasificador/data/raw/S047/S047R08.edf,0.28213013030131573,14.148094733717642
47,9,/root/Proyecto/EEG_Clasificador/data/raw/S047/S047R09.edf,-0.4308227338875909,12.377194062440653
47,10,/root/Proyecto/EEG_Clasificador/data/raw/S047/S047R10.edf,-0.05766233511612324,12.520504432720664
47,11,/root/Proyecto/EEG_Clasificador/data/raw/S047/S047R11.edf,-0.11839906313361735,12.568975676299242
47,12,/root/Proyecto/EEG_Clasificador/data/raw/S047/S047R12.edf,-0.1321154260868074,12.714990564931503
47,13,/root/Proyecto/EEG_Clasificador/data/raw/S047/S047R13.edf,0.0931131646224777,12.205625996135836
47,14,/root/Proyecto/EEG_Clasificador/data/raw/S047/S047R14.edf,0.00462368367083567,11.74307115192242
48,3,/root/Proyecto/EEG_Clasificador/data/raw/S048/S048R03.edf,-0.48165227602936755,19.921515016699956
48,4,/root/Proyecto/EEG_Clasificador/data/raw/S048/S048R04.edf,-0.16036957830551699,20.255827220631698
48,5,/root/Proyecto/EEG_Clasificador/data/raw/S048/S048R05.edf,-0.07240234550557417,19.36289515587579
48,6,/root/Proyecto/EEG_Clasificador/data/raw/S048/S048R06.edf,0.3508087527189515,22.06702936348695
48,7,/root/Proyecto/EEG_Clasificador/data/raw/S048/S048R07.edf,-0.04737738226178484,22.22973556290441
48,8,/root/Proyecto/EEG_Clasificador/data/raw/S048/S048R08.edf,-0.08289916174193639,25.30028531657097
48,9,/root/Proyecto/EEG_Clasificador/data/raw/S048/S048R09.edf,-0.2454174429134685,20.994383378546104
48,10,/root/Proyecto/EEG_Clasificador/data/raw/S048/S048R10.edf,0.12925360032277136,20.301706309204064
48,11,/root/Proyecto/EEG_Clasificador/data/raw/S048/S048R11.edf,-0.10187180110078295,21.256529676130516
48,12,/root/Proyecto/EEG_Clasificador/data/raw/S048/S048R12.edf,0.08611810776292764,25.026837513537913
48,13,/root/Proyecto/EEG_Clasificador/data/raw/S048/S048R13.edf,0.6517619631176987,22.394382227885245
48,14,/root/Proyecto/EEG_Clasificador/data/raw/S048/S048R14.edf,-0.1390683302229011,21.433022823095076
49,3,/root/Proyecto/EEG_Clasificador/data/raw/S049/S049R03.edf,0.04461111603062279,10.160863231939576
49,4,/root/Proyecto/EEG_Clasificador/data/raw/S049/S049R04.edf,0.3018409308581494,10.922564582154696
49,5,/root/Proyecto/EEG_Clasificador/data/raw/S049/S049R05.edf,-0.053895830974543674,6.966839836237499
49,6,/root/Proyecto/EEG_Clasificador/data/raw/S049/S049R06.edf,0.31583134833092086,6.965419359456767
49,7,/root/Proyecto/EEG_Clasificador/data/raw/S049/S049R07.edf,-0.21515912295020725,6.13853172589343
49,8,/root/Proyecto/EEG_Clasificador/data/raw/S049/S049R08.edf,0.1123817460753127,6.024952317899763
49,9,/root/Proyecto/EEG_Clasificador/data/raw/S049/S049R09.edf,-1.3994204252319578,6.653861191170863
49,10,/root/Proyecto/EEG_Clasificador/data/raw/S049/S049R10.edf,0.3680896511877695,5.5236844391072095
49,11,/root/Proyecto/EEG_Clasificador/data/raw/S049/S049R11.edf,0.18313073475139618,6.150788342687478
49,12,/root/Proyecto/EEG_Clasificador/data/raw/S049/S049R12.edf,-0.6371447417117739,4.894275240721306
49,13,/root/Proyecto/EEG_Clasificador/data/raw/S049/S049R13.edf,1.3839853011538794,2.2081605652824403
49,14,/root/Proyecto/EEG_Clasificador/data/raw/S049/S049R14.edf,0.7585745930517963,3.0211265098843443
50,3,/root/Proyecto/EEG_Clasificador/data/raw/S050/S050R03.edf,0.05538308099130224,7.128482580862476
50,4,/root/Proyecto/EEG_Clasificador/data/raw/S050/S050R04.edf,-0.2516070171125579,6.927025018839944
50,5,/root/Proyecto/EEG_Clasificador/data/raw/S050/S050R05.edf,-0.18214096881975983,5.270180464035724
50,6,/root/Proyecto/EEG_Clasificador/data/raw/S050/S050R06.edf,-0.16672566993126814,6.2612193732337476
50,7,/root/Proyecto/EEG_Clasificador/data/raw/S050/S050R07.edf,0.418787034568761,5.904431803888318
50,8,/root/Proyecto/EEG_Clasificador/data/raw/S050/S050R08.edf,0.532082753917217,5.28361981695729
50,9,/root/Proyecto/EEG_Clasificador/data/raw/S050/S050R09.edf,0.34362154209028106,4.64167785768806
50,10,/root/Proyecto/EEG_Clasificador/data/raw/S050/S050R10.edf,0.27247954805892427,4.54638598188645
50,11,/root/Proyecto/EEG_Clasificador/data/raw/S050/S050R11.edf,0.2219360531164566,3.807043993102109
50,12,/root/Proyecto/EEG_Clasificador/data/raw/S050/S050R12.edf,0.09869662991367922,4.7770010179878835
50,13,/root/Proyecto/EEG_Clasificador/data/raw/S050/S050R13.edf,0.23159684508314965,3.7699227286382806
50,14,/root/Proyecto/EEG_Clasificador/data/raw/S050/S050R14.edf,-0.3681600653091796,3.5724589274351723
51,3,/root/Proyecto/EEG_Clasificador/data/raw/S051/S051R03.edf,-0.47522124721731496,1.121636218405431
51,4,/root/Proyecto/EEG_Clasificador/data/raw/S051/S051R04.edf,-0.14390881854068055,1.1961103583321695
51,5,/root/Proyecto/EEG_Clasificador/data/raw/S051/S051R05.edf,-0.20893250861187318,1.9913831364250678
51,6,/root/Proyecto/EEG_Clasificador/data/raw/S051/S051R06.edf,0.1346999075302444,1.0081963670246015
51,7,/root/Proyecto/EEG_Clasificador/data/raw/S051/S051R07.edf,-0.35996567661947226,1.3906433073709688
51,8,/root/Proyecto/EEG_Clasificador/data/raw/S051/S051R08.edf,0.21735620222252475,1.791679855828314
51,9,/root/Proyecto/EEG_Clasificador/data/raw/S051/S051R09.edf,-0.6307048038024854,0.374281136698102
51,10,/root/Proyecto/EEG_Clasificador/data/raw/S051/S051R10.edf,0.2878753260109522,1.0638724492891036
51,11,/root/Proyecto/EEG_Clasificador/data/raw/S051/S051R11.edf,0.6352343930199393,1.1462613396708328
51,12,/root/Proyecto/EEG_Clasificador/data/raw/S051/S051R12.edf,-0.3357019445057847,1.174597144830672
51,13,/root/Proyecto/EEG_Clasificador/data/raw/S051/S051R13.edf,0.32612347758541277,0.7755845329207302
51,14,/root/Proyecto/EEG_Clasificador/data/raw/S051/S051R14.edf,-0.3663879124186332,1.1052379408149335
52,3,/root/Proyecto/EEG_Clasificador/data/raw/S052/S052R03.edf,-0.1441905807920419,14.921414124909644
52,4,/root/Proyecto/EEG_Clasificador/data/raw/S052/S052R04.edf,0.191513209265359,15.325567214570716
52,5,/root/Proyecto/EEG_Clasificador/data/raw/S052/S052R05.edf,-0.4175656966441916,15.132331646787504
52,6,/root/Proyecto/EEG_Clasificador/data/raw/S052/S052R06.edf,-0.03884562517376267,15.634118871872387
52,7,/root/Proyecto/EEG_Clasificador/data/raw/S052/S052R07.edf,0.38672838215703376,14.864935116920822
52,8,/root/Proyecto/EEG_Clasificador/data/raw/S052/S052R08.edf,0.5054756070224489,14.521075604856271
52,9,/root/Proyecto/EEG_Clasificador/data/raw/S052/S052R09.edf,0.37232987064568285,14.202760919924998
52,10,/root/Proyecto/EEG_Clasificador/data/raw/S052/S052R10.edf,0.002259238583430835,13.970799341451233
52,11,/root/Proyecto/EEG_Clasificador/data/raw/S052/S052R11.edf,0.3447848149202187,14.716614603396259
52,12,/root/Proyecto/EEG_Clasificador/data/raw/S052/S052R12.edf,-0.2082508185082546,13.068650416614432
52,13,/root/Proyecto/EEG_Clasificador/data/raw/S052/S052R13.edf,0.26463470035786263,11.863832836265093
52,14,/root/Proyecto/EEG_Clasificador/data/raw/S052/S052R14.edf,-0.10585211638714036,13.23406579894844
53,3,/root/Proyecto/EEG_Clasificador/data/raw/S053/S053R03.edf,-0.15914261045556483,2.0840687323296962
53,4,/root/Proyecto/EEG_Clasificador/data/raw/S053/S053R04.edf,0.1262163219672301,1.1126001299701516
53,5,/root/Proyecto/EEG_Clasificador/data/raw/S053/S053R05.edf,-0.3853748114640649,2.0052264848124906
53,6,/root/Proyecto/EEG_Clasificador/data/raw/S053/S053R06.edf,-0.06380442069690648,1.96478091124361
53,7,/root/Proyecto/EEG_Clasificador/data/raw/S053/S053R07.edf,-0.18293801497180112,1.4499877772378476
53,8,/root/Proyecto/EEG_Clasificador/data/raw/S053/S053R08.edf,0.0887239562361254,1.5742470453754984
53,9,/root/Proyecto/EEG_Clasificador/data/raw/S053/S053R09.edf,-0.09622951442601348,1.9823926222052715
53,10,/root/Proyecto/EEG_Clasificador/data/raw/S053/S053R10.edf,-0.1367106465279584,1.2059203452663985
53,11,/root/Proyecto/EEG_Clasificador/data/raw/S053/S053R11.edf,-0.07789977547209613,1.2400164712238566
53,12,/root/Proyecto/EEG_Clasificador/data/raw/S053/S053R12.edf,-0.2933285952255894,0.8412467793656044
53,13,/root/Proyecto/EEG_Clasificador/data/raw/S053/S053R13.edf,0.8795017437129636,2.552835068126296
53,14,/root/Proyecto/EEG_Clasificador/data/raw/S053/S053R14.edf,0.06497349127683903,1.6781599077629585
54,3,/root/Proyecto/EEG_Clasificador/data/raw/S054/S054R03.edf,0.2626517243937392,13.430818722953266
54,4,/root/Proyecto/EEG_Clasificador/data/raw/S054/S054R04.edf,-0.02469254851657459,14.654416337256787
54,5,/root/Proyecto/EEG_Clasificador/data/raw/S054/S054R05.edf,0.3781788850185137,16.310300193477502
54,6,/root/Proyecto/EEG_Clasificador/data/raw/S054/S054R06.edf,-0.06965517567168869,16.841252961336743
54,7,/root/Proyecto/EEG_Clasificador/data/raw/S054/S054R07.edf,-0.5905281800265763,14.752774428253828
54,8,/root/Proyecto/EEG_Clasificador/data/raw/S054/S054R08.edf,0.18842152427006725,15.579821390043094
54,9,/root/Proyecto/EEG_Clasificador/data/raw/S054/S054R09.edf,0.33275879034847633,15.535318503745966
54,10,/root/Proyecto/EEG_Clasificador/data/raw/S054/S054R10.edf,-0.1182208181961775,16.56974721487926
54,11,/root/Proyecto/EEG_Clasificador/data/raw/S054/S054R11.edf,0.1828427400235848,14.354208048784793
54,12,/root/Proyecto/EEG_Clasificador/data/raw/S054/S054R12.edf,-0.2236815529504732,15.781230335056232
54,13,/root/Proyecto/EEG_Clasificador/data/raw/S054/S054R13.edf,-0.0366006653832773,14.263197084319678
54,14,/root/Proyecto/EEG_Clasificador/data/raw/S054/S054R14.edf,-0.3145416640395896,14.955434854163316
55,3,/root/Proyecto/EEG_Clasificador/data/raw/S055/S055R03.edf,0.5564744519939068,15.071105329249079
55,4,/root/Proyecto/EEG_Clasificador/data/raw/S055/S055R04.edf,0.6214788456822051,12.756917348138595
55,5,/root/Proyecto/EEG_Clasificador/data/raw/S055/S055R05.edf,0.27973840127636,14.335450943434152
55,6,/root/Proyecto/EEG_Clasificador/data/raw/S055/S055R06.edf,0.16370883750790086,12.769369514662179
55,7,/root/Proyecto/EEG_Clasificador/data/raw/S055/S055R07.edf,-0.2923644818173464,13.734765645390643
55,8,/root/Proyecto/EEG_Clasificador/data/raw/S055/S055R08.edf,-0.19337627129323134,13.982693203002352
55,9,/root/Proyecto/EEG_Clasificador/data/raw/S055/S055R09.edf,-0.38072387339539326,12.576754835253155
55,10,/root/Proyecto/EEG_Clasificador/data/raw/S055/S055R10.edf,0.10233853997230791,12.526472888393263
55,11,/root/Proyecto/EEG_Clasificador/data/raw/S055/S055R11.edf,-0.024573597422517263,12.963206962475253
55,12,/root/Proyecto/EEG_Clasificador/data/raw/S055/S055R12.edf,0.11169609832286345,12.054617456453068
55,13,/root/Proyecto/EEG_Clasificador/data/raw/S055/S055R13.edf,0.5816531439846725,13.151637239024346
55,14,/root/Proyecto/EEG_Clasificador/data/raw/S055/S055R14.edf,0.18549142979726962,12.705810225873964
56,3,/root/Proyecto/EEG_Clasificador/data/raw/S056/S056R03.edf,-0.3509776849026266,3.0525280015415763
56,4,/root/Proyecto/EEG_Clasificador/data/raw/S056/S056R04.edf,-0.845715949114145,1.9684861637853466
56,5,/root/Proyecto/EEG_Clasificador/data/raw/S056/S056R05.edf,0.19641332085288288,2.153952188896052
56,6,/root/Proyecto/EEG_Clasificador/data/raw/S056/S056R06.edf,-0.30678888450826813,1.7782215712892138
56,7,/root/Proyecto/EEG_Clasificador/data/raw/S056/S056R07.edf,0.052699662891870835,2.368153247487738
56,8,/root/Proyecto/EEG_Clasificador/data/raw/S056/S056R08.edf,0.2637947969251857,2.164360685782953
56,9,/root/Proyecto/EEG_Clasificador/data/raw/S056/S056R09.edf,-0.08708726098804452,3.160837204454536
56,10,/root/Proyecto/EEG_Clasificador/data/raw/S056/S056R10.edf,-0.004217961880783815,2.645437739969676
56,11,/root/Proyecto/EEG_Clasificador/data/raw/S056/S056R11.edf,-0.005361056377040847,1.2524609122260673
56,12,/root/Proyecto/EEG_Clasificador/data/raw/S056/S056R12.edf,-0.38430934960840374,1.8640904471887714
56,13,/root/Proyecto/EEG_Clasificador/data/raw/S056/S056R13.edf,0.18798919410341258,1.5804125377866467
56,14,/root/Proyecto/EEG_Clasificador/data/raw/S056/S056R14.edf,-0.11349590664447802,1.4163113838841037
57,3,/root/Proyecto/EEG_Clasificador/data/raw/S057/S057R03.edf,-0.27512043614775333,3.846975753849316
57,4,/root/Proyecto/EEG_Clasificador/data/raw/S057/S057R04.edf,-0.4267218412893376,2.789383926757343
57,5,/root/Proyecto/EEG_Clasificador/data/raw/S057/S057R05.edf,-0.061873263638087636,9.762752000541434
57,6,/root/Proyecto/EEG_Clasificador/data/raw/S057/S057R06.edf,-0.057579484023519735,10.045209731324075
57,7,/root/Proyecto/EEG_Clasificador/data/raw/S057/S057R07.edf,0.2965399199502715,8.818468103252837
57,8,/root/Proyecto/EEG_Clasificador/data/raw/S057/S057R08.edf,0.03423572064590369,7.913639299262474
57,9,/root/Proyecto/EEG_Clasificador/data/raw/S057/S057R09.edf,-0.08945725554395101,12.165743578063836
57,10,/root/Proyecto/EEG_Clasificador/data/raw/S057/S057R10.edf,0.2307363142677986,10.82125870026191
57,11,/root/Proyecto/EEG_Clasificador/data/raw/S057/S057R11.edf,0.07320752499228743,10.258252338425093
57,12,/root/Proyecto/EEG_Clasificador/data/raw/S057/S057R12.edf,-0.003088692212985992,10.334110148345118
57,13,/root/Proyecto/EEG_Clasificador/data/raw/S057/S057R13.edf,0.33439519764757,14.935784550848823
57,14,/root/Proyecto/EEG_Clasificador/data/raw/S057/S057R14.edf,-0.14526108217946257,11.890560797909115
58,3,/root/Proyecto/EEG_Clasificador/data/raw/S058/S058R03.edf,0.09713733409308856,1.3334245741975892
58,4,/root/Proyecto/EEG_Clasificador/data/raw/S058/S058R04.edf,-0.015428065557620845,0.7972257951662093
58,5,/root/Proyecto/EEG_Clasificador/data/raw/S058/S058R05.edf,0.0008109402046807695,0.4644772863078568
58,6,/root/Proyecto/EEG_Clasificador/data/raw/S058/S058R06.edf,-0.08498008283250916,0.3097599400017663
58,7,/root/Proyecto/EEG_Clasificador/data/raw/S058/S058R07.edf,0.20872408106586315,0.7313603686704517
58,8,/root/Proyecto/EEG_Clasificador/data/raw/S058/S058R08.edf,0.19454157441802894,0.8680347493814857
58,9,/root/Proyecto/EEG_Clasificador/data/raw/S058/S058R09.edf,-0.4593534867964737,0.3306225340551116
58,10,/root/Proyecto/EEG_Clasificador/data/raw/S058/S058R10.edf,-0.04472113995604376,0.4298461672599574
58,11,/root/Proyecto/EEG_Clasificador/data/raw/S058/S058R11.edf,0.3888835790805884,0.04610190439112455
58,12,/root/Proyecto/EEG_Clasificador/data/raw/S058/S058R12.edf,0.008017097431355119,0.32634017708584895
58,13,/root/Proyecto/EEG_Clasificador/data/raw/S058/S058R13.edf,0.9534997837386463,-0.18193351542366187
58,14,/root/Proyecto/EEG_Clasificador/data/raw/S058/S058R14.edf,0.0018806972593844464,0.27690079465815354
59,3,/root/Proyecto/EEG_Clasificador/data/raw/S059/S059R03.edf,-0.13623062070006986,20.56728797033044
59,4,/root/Proyecto/EEG_Clasificador/data/raw/S059/S059R04.edf,0.46190474883757526,16.504321576659606
59,5,/root/Proyecto/EEG_Clasificador/data/raw/S059/S059R05.edf,-0.09343539869627283,15.293866814841348
59,6,/root/Proyecto/EEG_Clasificador/data/raw/S059/S059R06.edf,0.24598711449216606,16.950395559444765
59,7,/root/Proyecto/EEG_Clasificador/data/raw/S059/S059R07.edf,-0.17016126961323147,17.83011351830622
59,8,/root/Proyecto/EEG_Clasificador/data/raw/S059/S059R08.edf,-0.30152096643954035,18.481193518374454
59,9,/root/Proyecto/EEG_Clasificador/data/raw/S059/S059R09.edf,0.508719677584313,13.720299246658756
59,10,/root/Proyecto/EEG_Clasificador/data/raw/S059/S059R10.edf,0.7688474492932111,17.354022743319813
59,11,/root/Proyecto/EEG_Clasificador/data/raw/S059/S059R11.edf,-0.23178075018096764,16.932389849489557
59,12,/root/Proyecto/EEG_Clasificador/data/raw/S059/S059R12.edf,-0.2552078731971731,15.717270014927875
59,13,/root/Proyecto/EEG_Clasificador/data/raw/S059/S059R13.edf,0.09364948271484062,17.37789704365631
59,14,/root/Proyecto/EEG_Clasificador/data/raw/S059/S059R14.edf,0.2596614742392577,16.53093223208396
60,3,/root/Proyecto/EEG_Clasificador/data/raw/S060/S060R03.edf,-3.691397972204084e-05,18.058584718278812
60,4,/root/Proyecto/EEG_Clasificador/data/raw/S060/S060R04.edf,-0.1444015841311836,18.905631398055764
60,5,/root/Proyecto/EEG_Clasificador/data/raw/S060/S060R05.edf,0.19875618121448693,16.728133154582054
60,6,/root/Proyecto/EEG_Clasificador/data/raw/S060/S060R06.edf,-0.2133721594907677,16.92855115267134
60,7,/root/Proyecto/EEG_Clasificador/data/raw/S060/S060R07.edf,-0.07873577306808736,17.681518185715134
60,8,/root/Proyecto/EEG_Clasificador/data/raw/S060/S060R08.edf,0.31734727232874405,17.152368109393993
60,9,/root/Proyecto/EEG_Clasificador/data/raw/S060/S060R09.edf,-0.25517839666576336,18.703272057603005
60,10,/root/Proyecto/EEG_Clasificador/data/raw/S060/S060R10.edf,0.07556587145388725,16.313777809600072
60,11,/root/Proyecto/EEG_Clasificador/data/raw/S060/S060R11.edf,-0.05555489791547566,17.757990152030203
60,12,/root/Proyecto/EEG_Clasificador/data/raw/S060/S060R12.edf,0.44212206839753154,18.36726337438118
60,13,/root/Proyecto/EEG_Clasificador/data/raw/S060/S060R13.edf,0.14671904706674668,18.777213271244833
60,14,/root/Proyecto/EEG_Clasificador/data/raw/S060/S060R14.edf,-0.024234874368831462,20.89240544907559
61,3,/root/Proyecto/EEG_Clasificador/data/raw/S061/S061R03.edf,0.19945773830811014,1.9177137482470008
61,4,/root/Proyecto/EEG_Clasificador/data/raw/S061/S061R04.edf,0.6740784719654789,1.3621480421114551
61,5,/root/Proyecto/EEG_Clasificador/data/raw/S061/S061R05.edf,0.32677560003160355,1.3161820329524023
61,6,/root/Proyecto/EEG_Clasificador/data/raw/S061/S061R06.edf,0.08044865500648424,1.7726292597054492
61,7,/root/Proyecto/EEG_Clasificador/data/raw/S061/S061R07.edf,-0.04031257902177689,1.3485138640456817
61,8,/root/Proyecto/EEG_Clasificador/data/raw/S061/S061R08.edf,-0.1900470468811757,1.8372738505747725
61,9,/root/Proyecto/EEG_Clasificador/data/raw/S061/S061R09.edf,0.1497601892649983,1.383557214844089
61,10,/root/Proyecto/EEG_Clasificador/data/raw/S061/S061R10.edf,-0.4719984285515737,0.8129866748514716
61,11,/root/Proyecto/EEG_Clasificador/data/raw/S061/S061R11.edf,0.17027408287839924,1.7576398070758723
61,12,/root/Proyecto/EEG_Clasificador/data/raw/S061/S061R12.edf,-0.4873849216162874,1.5572693444546655
61,13,/root/Proyecto/EEG_Clasificador/data/raw/S061/S061R13.edf,2.6562687710920683,1.289550552162069
61,14,/root/Proyecto/EEG_Clasificador/data/raw/S061/S061R14.edf,-0.5071734108544106,1.0102906955859383
62,3,/root/Proyecto/EEG_Clasificador/data/raw/S062/S062R03.edf,0.1578190033644476,9.247317966224678
62,4,/root/Proyecto/EEG_Clasificador/data/raw/S062/S062R04.edf,-0.020499374720171163,10.411567051409204
62,5,/root/Proyecto/EEG_Clasificador/data/raw/S062/S062R05.edf,3.017097038852012,4.545537264067877
62,6,/root/Proyecto/EEG_Clasificador/data/raw/S062/S062R06.edf,-0.05473240817529547,9.215135360410232
62,7,/root/Proyecto/EEG_Clasificador/data/raw/S062/S062R07.edf,-0.3150609984192987,12.867370695421931
